,instance,candName,targName,conf,realConf,pair
725,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,showAdd,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->showAdd
726,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,source_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->source_code
727,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,offer_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->offer_id
728,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,site_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->site_id
729,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,intl,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->intl
730,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,sweep_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->sweep_id
731,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,fulfillment_house,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->fulfillment_house
732,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,previous_page,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->previous_page
733,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,trans_type_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->trans_type_id
734,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,msg,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->msg
735,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,pm_trans_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->pm_trans_id
736,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,1 Year (12 issues) for $14.97 ? save 75%*,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->1 Year (12 issues) for $14.97 ? save 75%*
737,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,country_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->country_code
738,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,First name,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->First name
739,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Last name,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Last name
740,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Email,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Email
741,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Street Address,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Street Address
742,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Apt Suite,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Apt Suite
743,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,City,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->City
744,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Zip,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Zip
745,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,,0.0,0.0,
746,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,,0.0,0.0,
747,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,,0.0,0.0,
748,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,,0.0,0.0,
749,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Credit Card Number,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Credit Card Number
750,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,StreetAdrB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->StreetAdrB
751,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,SuppAdrB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->SuppAdrB
752,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,CityB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->CityB
753,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,StateB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->StateB
754,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,PostalCodeB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->PostalCodeB
755,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,country_codeB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->country_codeB
756,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,State,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->State
757,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Expiration Date
758,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Expiration Date
759,"1, Match",_D:/net/timeinc/subs/user/model/Address.city,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.city<->Expiration Date
760,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,https://store.primediamags.com/subscribe/surfermag/210/I6ABON,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->https://store.primediamags.com/subscribe/surfermag/210/I6ABON
761,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,offer_form,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->offer_form
762,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,redir,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->redir
763,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,showAdd,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->showAdd
764,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,source_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->source_code
765,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,offer_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->offer_id
766,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,site_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->site_id
767,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,intl,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->intl
768,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,sweep_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->sweep_id
769,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,fulfillment_house,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->fulfillment_house
770,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,previous_page,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->previous_page
771,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,trans_type_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->trans_type_id
772,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,msg,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->msg
773,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,pm_trans_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->pm_trans_id
774,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,1 Year (12 issues) for $14.97 ? save 75%*,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->1 Year (12 issues) for $14.97 ? save 75%*
775,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,country_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->country_code
776,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,First name,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->First name
777,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Last name,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Last name
778,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Email,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Email
779,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Street Address,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Street Address
780,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Apt Suite,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Apt Suite
781,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,City,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->City
782,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Zip,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Zip
783,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,,0.0,0.0,
784,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,,0.0,0.0,
785,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,,0.0,0.0,
786,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,,0.0,0.0,
787,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Credit Card Number,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Credit Card Number
788,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,StreetAdrB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->StreetAdrB
789,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,SuppAdrB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->SuppAdrB
790,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,CityB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->CityB
791,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,StateB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->StateB
792,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,PostalCodeB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->PostalCodeB
793,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,country_codeB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->country_codeB
794,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,State,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->State
795,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Expiration Date
796,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Expiration Date
797,"1, Match",_D:/net/timeinc/subs/user/model/Address.state,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.state<->Expiration Date
798,"1, Match",Zip Postal:,https://store.primediamags.com/subscribe/surfermag/210/I6ABON,0.0,0.0,Zip Postal:<->https://store.primediamags.com/subscribe/surfermag/210/I6ABON
799,"1, Match",Zip Postal:,offer_form,0.0,0.0,Zip Postal:<->offer_form
800,"1, Match",Zip Postal:,redir,0.0,0.0,Zip Postal:<->redir
801,"1, Match",Zip Postal:,showAdd,0.0,0.0,Zip Postal:<->showAdd
802,"1, Match",Zip Postal:,source_code,0.0,0.0,Zip Postal:<->source_code
803,"1, Match",Zip Postal:,offer_id,0.0,0.0,Zip Postal:<->offer_id
804,"1, Match",Zip Postal:,site_id,0.0,0.0,Zip Postal:<->site_id
805,"1, Match",Zip Postal:,intl,0.0,0.0,Zip Postal:<->intl
806,"1, Match",Zip Postal:,sweep_id,0.0,0.0,Zip Postal:<->sweep_id
807,"1, Match",Zip Postal:,fulfillment_house,0.0,0.0,Zip Postal:<->fulfillment_house
808,"1, Match",Zip Postal:,previous_page,0.0,0.0,Zip Postal:<->previous_page
809,"1, Match",Zip Postal:,trans_type_id,0.0,0.0,Zip Postal:<->trans_type_id
810,"1, Match",Zip Postal:,msg,0.0,0.0,Zip Postal:<->msg
811,"1, Match",Zip Postal:,pm_trans_id,0.0,0.0,Zip Postal:<->pm_trans_id
812,"1, Match",Zip Postal:,1 Year (12 issues) for $14.97 ? save 75%*,0.0,0.0,Zip Postal:<->1 Year (12 issues) for $14.97 ? save 75%*
813,"1, Match",Zip Postal:,country_code,0.0,0.0,Zip Postal:<->country_code
814,"1, Match",Zip Postal:,First name,0.0,0.0,Zip Postal:<->First name
815,"1, Match",Zip Postal:,Last name,0.0,0.0,Zip Postal:<->Last name
816,"1, Match",Zip Postal:,Email,0.0,0.0,Zip Postal:<->Email
817,"1, Match",Zip Postal:,Street Address,0.0,0.0,Zip Postal:<->Street Address
818,"1, Match",Zip Postal:,Apt Suite,0.0,0.0,Zip Postal:<->Apt Suite
819,"1, Match",Zip Postal:,City,0.0,0.0,Zip Postal:<->City
820,"1, Match",Zip Postal:,Zip,0.9999907938398271,1.0,Zip Postal:<->Zip
821,"1, Match",Zip Postal:,,0.0,0.0,
822,"1, Match",Zip Postal:,,0.0,0.0,
823,"1, Match",Zip Postal:,,0.0,0.0,
824,"1, Match",Zip Postal:,,0.0,0.0,
825,"1, Match",Zip Postal:,Credit Card Number,0.0,0.0,Zip Postal:<->Credit Card Number
826,"1, Match",Zip Postal:,StreetAdrB,0.0,0.0,Zip Postal:<->StreetAdrB
827,"1, Match",Zip Postal:,SuppAdrB,0.0,0.0,Zip Postal:<->SuppAdrB
828,"1, Match",Zip Postal:,CityB,0.0,0.0,Zip Postal:<->CityB
829,"1, Match",Zip Postal:,StateB,0.0,0.0,Zip Postal:<->StateB
830,"1, Match",Zip Postal:,PostalCodeB,0.0,0.0,Zip Postal:<->PostalCodeB
831,"1, Match",Zip Postal:,country_codeB,0.0,0.0,Zip Postal:<->country_codeB
832,"1, Match",Zip Postal:,State,0.0,0.0,Zip Postal:<->State
833,"1, Match",Zip Postal:,Expiration Date,0.0,0.0,Zip Postal:<->Expiration Date
834,"1, Match",Zip Postal:,Expiration Date,0.0,0.0,Zip Postal:<->Expiration Date
835,"1, Match",Zip Postal:,Expiration Date,0.0,0.0,Zip Postal:<->Expiration Date
836,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,https://store.primediamags.com/subscribe/surfermag/210/I6ABON,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->https://store.primediamags.com/subscribe/surfermag/210/I6ABON
837,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,offer_form,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->offer_form
838,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,redir,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->redir
839,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,showAdd,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->showAdd
840,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,source_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->source_code
841,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,offer_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->offer_id
842,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,site_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->site_id
843,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,intl,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->intl
844,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,sweep_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->sweep_id
845,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,fulfillment_house,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->fulfillment_house
846,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,previous_page,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->previous_page
847,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,trans_type_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->trans_type_id
848,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,msg,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->msg
849,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,pm_trans_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->pm_trans_id
850,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,1 Year (12 issues) for $14.97 ? save 75%*,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->1 Year (12 issues) for $14.97 ? save 75%*
851,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,country_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->country_code
852,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,First name,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->First name
853,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Last name,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Last name
854,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Email,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Email
855,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Street Address,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Street Address
856,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Apt Suite,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Apt Suite
857,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,City,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->City
858,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Zip,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Zip
859,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,,0.0,0.0,
860,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,,0.0,0.0,
861,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,,0.0,0.0,
862,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,,0.0,0.0,
863,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Credit Card Number,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Credit Card Number
864,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,StreetAdrB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->StreetAdrB
865,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,SuppAdrB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->SuppAdrB
866,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,CityB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->CityB
867,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,StateB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->StateB
868,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,PostalCodeB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->PostalCodeB
869,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,country_codeB,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->country_codeB
870,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,State,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->State
871,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Expiration Date
872,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Expiration Date
873,"1, Match",_D:/net/timeinc/subs/user/model/Address.zipCode,Expiration Date,0.0,0.0,_D:/net/timeinc/subs/user/model/Address.zipCode<->Expiration Date
874,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,https://store.primediamags.com/subscribe/surfermag/210/I6ABON,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->https://store.primediamags.com/subscribe/surfermag/210/I6ABON
875,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,offer_form,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->offer_form
876,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,redir,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->redir
877,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,showAdd,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->showAdd
878,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,source_code,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->source_code
879,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,offer_id,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->offer_id
880,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,site_id,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->site_id
881,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,intl,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->intl
882,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,sweep_id,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->sweep_id
883,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,fulfillment_house,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->fulfillment_house
884,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,previous_page,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->previous_page
885,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,trans_type_id,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->trans_type_id
886,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,msg,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->msg
887,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,pm_trans_id,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->pm_trans_id
888,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,1 Year (12 issues) for $14.97 ? save 75%*,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->1 Year (12 issues) for $14.97 ? save 75%*
889,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,country_code,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->country_code
890,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,First name,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->First name
891,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Last name,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Last name
892,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Email,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Email
893,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Street Address,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Street Address
894,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Apt Suite,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Apt Suite
895,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,City,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->City
896,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Zip,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Zip
897,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,,0.0,0.0,
898,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,,0.0,0.0,
899,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,,0.0,0.0,
900,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,,0.0,0.0,
901,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Credit Card Number,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Credit Card Number
902,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,StreetAdrB,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->StreetAdrB
903,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,SuppAdrB,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->SuppAdrB
904,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,CityB,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->CityB
905,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,StateB,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->StateB
906,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,PostalCodeB,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->PostalCodeB
907,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,country_codeB,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->country_codeB
908,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,State,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->State
909,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Expiration Date,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Expiration Date
910,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Expiration Date,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Expiration Date
911,"1, Match",/net/timeinc/subs/user/model/Email.emailEC,Expiration Date,0.0,0.0,/net/timeinc/subs/user/model/Email.emailEC<->Expiration Date
912,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,https://store.primediamags.com/subscribe/surfermag/210/I6ABON,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->https://store.primediamags.com/subscribe/surfermag/210/I6ABON
913,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,offer_form,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->offer_form
914,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,redir,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->redir
915,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,showAdd,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->showAdd
916,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,source_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->source_code
917,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,offer_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->offer_id
918,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,site_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->site_id
919,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,intl,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->intl
920,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,sweep_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->sweep_id
921,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,fulfillment_house,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->fulfillment_house
922,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,previous_page,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->previous_page
923,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,trans_type_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->trans_type_id
924,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,msg,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->msg
925,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,pm_trans_id,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->pm_trans_id
926,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,1 Year (12 issues) for $14.97 ? save 75%*,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->1 Year (12 issues) for $14.97 ? save 75%*
927,"1, Match",_D:/net/timeinc/subs/user/model/Email.emailEC,country_code,0.0,0.0,_D:/net/timeinc/subs/user/model/Email.emailEC<->country_code
